  -0.08036053,   0.04626818,   0.03409235,   0.00000000,  -0.42376284,   0.72917834,   0.83029879,   0.00000000
  -0.16089500,  -0.19481341,  -0.11445288,  -0.00000000,   0.14379085,  -0.54211018,   1.01736695,   1.13571429
   0.54652119,  -0.67749842,  -0.98676471,  -0.47016129,  -0.39663866,  -0.11073763,   0.36451914,   1.75476190
  -0.40180266,   0.96206515,  -0.70219798,  -1.58790323,   0.68085901,  -1.30065359,  -1.04687208,   1.61190476
   0.35101202,  -0.24334282,   0.01652435,  -1.72983871,  -0.17203548,   0.74192344,  -1.60560224,  -0.05476190
  -0.40789058,   0.80969323,   0.58287476,  -1.60564516,   0.03109244,   0.22581699,  -0.63786181,  -1.09047619
   0.02974383,  -0.41397849,   0.97858950,  -0.62096774,   0.02385621,   0.31909430,  -0.09295051,  -1.47142857
   0.12036686,  -0.32474700,   0.23986401,  -0.02661290,  -0.28127918,   0.39066293,   0.61680672,  -1.22142857
   0.00330487,   0.03635357,  -0.04852941,   0.00887097,   0.39411765,  -0.45317460,   0.55429505,  -0.49523810
